instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,season_label,weather_label,weekday_label,time_cat
13061,2012-07-03,3,1,7,9,0,2,1,1,0.8,0.7424,0.49,0.1642,46,226,272,Fall,Clear,Tue,Pagi (05–09)
13062,2012-07-03,3,1,7,10,0,2,1,1,0.82,0.7424,0.43,0.2239,56,153,209,Fall,Clear,Tue,Siang (10–14)
13063,2012-07-03,3,1,7,11,0,2,1,1,0.86,0.7576,0.34,0.194,66,151,217,Fall,Clear,Tue,Siang (10–14)
13064,2012-07-03,3,1,7,12,0,2,1,1,0.88,0.7576,0.28,0.194,74,198,272,Fall,Clear,Tue,Siang (10–14)
13065,2012-07-03,3,1,7,13,0,2,1,1,0.9,0.7727,0.25,0.1343,80,203,283,Fall,Clear,Tue,Siang (10–14)
13066,2012-07-03,3,1,7,14,0,2,1,1,0.9,0.7727,0.25,0.194,69,241,310,Fall,Clear,Tue,Siang (10–14)
13067,2012-07-03,3,1,7,15,0,2,1,2,0.9,0.7727,0.24,0.0,71,330,401,Fall,Mist,Tue,Sore (15–19)
13068,2012-07-03,3,1,7,16,0,2,1,2,0.9,0.7727,0.24,0.194,90,437,527,Fall,Mist,Tue,Sore (15–19)
13069,2012-07-03,3,1,7,17,0,2,1,2,0.86,0.7424,0.3,0.1642,102,620,722,Fall,Mist,Tue,Sore (15–19)
13070,2012-07-03,3,1,7,18,0,2,1,2,0.86,0.7424,0.3,0.0,85,542,627,Fall,Mist,Tue,Sore (15–19)
13071,2012-07-03,3,1,7,19,0,2,1,2,0.84,0.7424,0.36,0.1343,66,431,497,Fall,Mist,Tue,Sore (15–19)
13072,2012-07-03,3,1,7,20,0,2,1,3,0.76,0.697,0.55,0.4925,80,296,376,Fall,Light Rain/Snow,Tue,Malam/Dini Hari (20–04)
13073,2012-07-03,3,1,7,21,0,2,1,2,0.7,0.6515,0.7,0.2836,36,160,196,Fall,Mist,Tue,Malam/Dini Hari (20–04)
13074,2012-07-03,3,1,7,22,0,2,1,1,0.68,0.6364,0.79,0.194,26,151,177,Fall,Clear,Tue,Malam/Dini Hari (20–04)
13075,2012-07-03,3,1,7,23,0,2,1,1,0.66,0.6061,0.83,0.0,19,152,171,Fall,Clear,Tue,Malam/Dini Hari (20–04)
13076,2012-07-04,3,1,7,0,1,3,0,1,0.68,0.6364,0.79,0.0896,19,140,159,Fall,Clear,Wed,Malam/Dini Hari (20–04)
13077,2012-07-04,3,1,7,1,1,3,0,1,0.68,0.6364,0.74,0.0,27,96,123,Fall,Clear,Wed,Malam/Dini Hari (20–04)
13078,2012-07-04,3,1,7,2,1,3,0,1,0.66,0.6061,0.83,0.1343,27,66,93,Fall,Clear,Wed,Malam/Dini Hari (20–04)
13079,2012-07-04,3,1,7,3,1,3,0,1,0.68,0.6364,0.74,0.194,9,23,32,Fall,Clear,Wed,Malam/Dini Hari (20–04)
13080,2012-07-04,3,1,7,4,1,3,0,1,0.68,0.6364,0.69,0.2537,5,11,16,Fall,Clear,Wed,Malam/Dini Hari (20–04)
13081,2012-07-04,3,1,7,5,1,3,0,1,0.66,0.6212,0.69,0.0,5,14,19,Fall,Clear,Wed,Pagi (05–09)
13082,2012-07-04,3,1,7,6,1,3,0,1,0.66,0.6212,0.69,0.0,9,23,32,Fall,Clear,Wed,Pagi (05–09)
13083,2012-07-04,3,1,7,7,1,3,0,1,0.68,0.6364,0.65,0.0,10,62,72,Fall,Clear,Wed,Pagi (05–09)
13084,2012-07-04,3,1,7,8,1,3,0,1,0.7,0.6515,0.61,0.1045,43,110,153,Fall,Clear,Wed,Pagi (05–09)
13085,2012-07-04,3,1,7,9,1,3,0,1,0.76,0.697,0.52,0.0,90,203,293,Fall,Clear,Wed,Pagi (05–09)
13086,2012-07-04,3,1,7,10,1,3,0,1,0.8,0.7273,0.46,0.0,143,304,447,Fall,Clear,Wed,Siang (10–14)
13087,2012-07-04,3,1,7,11,1,3,0,1,0.82,0.7576,0.46,0.1343,164,321,485,Fall,Clear,Wed,Siang (10–14)
13088,2012-07-04,3,1,7,12,1,3,0,1,0.86,0.7879,0.41,0.2239,164,330,494,Fall,Clear,Wed,Siang (10–14)
13089,2012-07-04,3,1,7,13,1,3,0,1,0.9,0.8182,0.35,0.0,177,322,499,Fall,Clear,Wed,Siang (10–14)
13090,2012-07-04,3,1,7,14,1,3,0,1,0.9,0.8182,0.37,0.1642,190,357,547,Fall,Clear,Wed,Siang (10–14)
13091,2012-07-04,3,1,7,15,1,3,0,1,0.92,0.8485,0.35,0.2985,155,299,454,Fall,Clear,Wed,Sore (15–19)
13092,2012-07-04,3,1,7,16,1,3,0,1,0.92,0.8485,0.35,0.2537,163,226,389,Fall,Clear,Wed,Sore (15–19)
13093,2012-07-04,3,1,7,17,1,3,0,1,0.92,0.8485,0.35,0.2985,161,253,414,Fall,Clear,Wed,Sore (15–19)
13094,2012-07-04,3,1,7,18,1,3,0,1,0.9,0.8485,0.42,0.194,159,271,430,Fall,Clear,Wed,Sore (15–19)
13095,2012-07-04,3,1,7,19,1,3,0,1,0.86,0.803,0.47,0.2239,177,255,432,Fall,Clear,Wed,Sore (15–19)
13096,2012-07-04,3,1,7,20,1,3,0,1,0.86,0.803,0.47,0.2239,237,314,551,Fall,Clear,Wed,Malam/Dini Hari (20–04)
13097,2012-07-04,3,1,7,21,1,3,0,1,0.84,0.803,0.53,0.1343,222,362,584,Fall,Clear,Wed,Malam/Dini Hari (20–04)
13098,2012-07-04,3,1,7,22,1,3,0,1,0.82,0.7879,0.56,0.2239,175,327,502,Fall,Clear,Wed,Malam/Dini Hari (20–04)
13099,2012-07-04,3,1,7,23,1,3,0,2,0.78,0.697,0.43,0.0896,31,152,183,Fall,Mist,Wed,Malam/Dini Hari (20–04)
13100,2012-07-05,3,1,7,0,0,4,1,1,0.74,0.6667,0.51,0.1045,17,71,88,Fall,Clear,Thu,Malam/Dini Hari (20–04)
13101,2012-07-05,3,1,7,1,0,4,1,1,0.74,0.6667,0.51,0.2836,6,24,30,Fall,Clear,Thu,Malam/Dini Hari (20–04)
13102,2012-07-05,3,1,7,2,0,4,1,1,0.74,0.6667,0.51,0.0,4,14,18,Fall,Clear,Thu,Malam/Dini Hari (20–04)
13103,2012-07-05,3,1,7,3,0,4,1,1,0.72,0.6667,0.54,0.194,2,5,7,Fall,Clear,Thu,Malam/Dini Hari (20–04)
13104,2012-07-05,3,1,7,4,0,4,1,1,0.72,0.6667,0.58,0.0,0,7,7,Fall,Clear,Thu,Malam/Dini Hari (20–04)
13105,2012-07-05,3,1,7,5,0,4,1,1,0.72,0.6818,0.62,0.0,1,28,29,Fall,Clear,Thu,Pagi (05–09)
13106,2012-07-05,3,1,7,6,0,4,1,1,0.72,0.6667,0.58,0.0,3,130,133,Fall,Clear,Thu,Pagi (05–09)
13107,2012-07-05,3,1,7,7,0,4,1,1,0.76,0.697,0.55,0.0,27,316,343,Fall,Clear,Thu,Pagi (05–09)
13108,2012-07-05,3,1,7,8,0,4,1,1,0.8,0.7424,0.49,0.1343,36,514,550,Fall,Clear,Thu,Pagi (05–09)
13109,2012-07-05,3,1,7,9,0,4,1,1,0.84,0.7879,0.49,0.2985,47,246,293,Fall,Clear,Thu,Pagi (05–09)
13110,2012-07-05,3,1,7,10,0,4,1,1,0.86,0.7879,0.44,0.3582,69,117,186,Fall,Clear,Thu,Siang (10–14)
13111,2012-07-05,3,1,7,11,0,4,1,1,0.9,0.8182,0.35,0.2985,107,137,244,Fall,Clear,Thu,Siang (10–14)
13112,2012-07-05,3,1,7,12,0,4,1,1,0.9,0.8182,0.35,0.3582,88,188,276,Fall,Clear,Thu,Siang (10–14)
13113,2012-07-05,3,1,7,13,0,4,1,1,0.92,0.8333,0.33,0.2239,129,181,310,Fall,Clear,Thu,Siang (10–14)
13114,2012-07-05,3,1,7,14,0,4,1,1,0.92,0.8333,0.33,0.3284,87,154,241,Fall,Clear,Thu,Siang (10–14)
13115,2012-07-05,3,1,7,15,0,4,1,1,0.92,0.8333,0.33,0.3582,71,183,254,Fall,Clear,Thu,Sore (15–19)
13116,2012-07-05,3,1,7,16,0,4,1,1,0.92,0.8333,0.33,0.2537,109,324,433,Fall,Clear,Thu,Sore (15–19)
13117,2012-07-05,3,1,7,17,0,4,1,1,0.92,0.8485,0.35,0.1642,114,575,689,Fall,Clear,Thu,Sore (15–19)
13118,2012-07-05,3,1,7,18,0,4,1,2,0.9,0.8333,0.39,0.3284,96,511,607,Fall,Mist,Thu,Sore (15–19)
13119,2012-07-05,3,1,7,19,0,4,1,2,0.88,0.803,0.39,0.2537,128,375,503,Fall,Mist,Thu,Sore (15–19)
13120,2012-07-05,3,1,7,20,0,4,1,2,0.86,0.7879,0.41,0.2239,78,243,321,Fall,Mist,Thu,Malam/Dini Hari (20–04)
13121,2012-07-05,3,1,7,21,0,4,1,1,0.84,0.7727,0.47,0.194,91,232,323,Fall,Clear,Thu,Malam/Dini Hari (20–04)
13122,2012-07-05,3,1,7,22,0,4,1,1,0.82,0.803,0.59,0.1343,63,162,225,Fall,Clear,Thu,Malam/Dini Hari (20–04)
13123,2012-07-05,3,1,7,23,0,4,1,1,0.8,0.7576,0.55,0.1642,32,99,131,Fall,Clear,Thu,Malam/Dini Hari (20–04)
13124,2012-07-06,3,1,7,0,0,5,1,1,0.78,0.7424,0.62,0.1343,39,63,102,Fall,Clear,Fri,Malam/Dini Hari (20–04)
13125,2012-07-06,3,1,7,1,0,5,1,1,0.78,0.7273,0.55,0.2239,7,22,29,Fall,Clear,Fri,Malam/Dini Hari (20–04)
13126,2012-07-06,3,1,7,2,0,5,1,1,0.76,0.7121,0.62,0.1343,4,13,17,Fall,Clear,Fri,Malam/Dini Hari (20–04)
13127,2012-07-06,3,1,7,3,0,5,1,2,0.74,0.697,0.7,0.194,1,6,7,Fall,Mist,Fri,Malam/Dini Hari (20–04)
13128,2012-07-06,3,1,7,4,0,5,1,1,0.74,0.697,0.66,0.2239,2,4,6,Fall,Clear,Fri,Malam/Dini Hari (20–04)
13129,2012-07-06,3,1,7,5,0,5,1,1,0.74,0.697,0.66,0.194,4,31,35,Fall,Clear,Fri,Pagi (05–09)
13130,2012-07-06,3,1,7,6,0,5,1,1,0.74,0.697,0.66,0.194,4,127,131,Fall,Clear,Fri,Pagi (05–09)
13131,2012-07-06,3,1,7,7,0,5,1,1,0.78,0.697,0.46,0.1343,20,333,353,Fall,Clear,Fri,Pagi (05–09)
13132,2012-07-06,3,1,7,8,0,5,1,1,0.8,0.7121,0.41,0.1642,28,557,585,Fall,Clear,Fri,Pagi (05–09)
13133,2012-07-06,3,1,7,9,0,5,1,1,0.82,0.7273,0.36,0.1343,55,249,304,Fall,Clear,Fri,Pagi (05–09)
13134,2012-07-06,3,1,7,10,0,5,1,1,0.86,0.7424,0.3,0.0,80,130,210,Fall,Clear,Fri,Siang (10–14)
13135,2012-07-06,3,1,7,11,0,5,1,1,0.84,0.7273,0.32,0.0896,92,141,233,Fall,Clear,Fri,Siang (10–14)
13136,2012-07-06,3,1,7,12,0,5,1,1,0.88,0.7576,0.28,0.1045,111,220,331,Fall,Clear,Fri,Siang (10–14)
13137,2012-07-06,3,1,7,13,0,5,1,1,0.9,0.7879,0.27,0.1045,99,194,293,Fall,Clear,Fri,Siang (10–14)
13138,2012-07-06,3,1,7,14,0,5,1,1,0.9,0.803,0.31,0.1642,91,184,275,Fall,Clear,Fri,Siang (10–14)
13139,2012-07-06,3,1,7,15,0,5,1,1,0.92,0.8182,0.29,0.194,79,206,285,Fall,Clear,Fri,Sore (15–19)
13140,2012-07-06,3,1,7,16,0,5,1,1,0.92,0.8182,0.29,0.1045,69,300,369,Fall,Clear,Fri,Sore (15–19)
13141,2012-07-06,3,1,7,17,0,5,1,1,0.92,0.8182,0.29,0.0,90,486,576,Fall,Clear,Fri,Sore (15–19)
13142,2012-07-06,3,1,7,18,0,5,1,1,0.9,0.803,0.33,0.2537,106,454,560,Fall,Clear,Fri,Sore (15–19)
13143,2012-07-06,3,1,7,19,0,5,1,1,0.88,0.7879,0.35,0.2239,112,306,418,Fall,Clear,Fri,Sore (15–19)
13144,2012-07-06,3,1,7,20,0,5,1,1,0.86,0.7727,0.39,0.1045,91,245,336,Fall,Clear,Fri,Malam/Dini Hari (20–04)
13145,2012-07-06,3,1,7,21,0,5,1,1,0.82,0.7727,0.52,0.1343,77,223,300,Fall,Clear,Fri,Malam/Dini Hari (20–04)
13146,2012-07-06,3,1,7,22,0,5,1,1,0.8,0.7576,0.55,0.194,78,210,288,Fall,Clear,Fri,Malam/Dini Hari (20–04)
13147,2012-07-06,3,1,7,23,0,5,1,1,0.8,0.7879,0.63,0.1045,27,137,164,Fall,Clear,Fri,Malam/Dini Hari (20–04)
13148,2012-07-07,3,1,7,0,0,6,0,1,0.78,0.7576,0.66,0.1343,35,115,150,Fall,Clear,Sat,Malam/Dini Hari (20–04)
13149,2012-07-07,3,1,7,1,0,6,0,1,0.76,0.7273,0.7,0.1642,16,55,71,Fall,Clear,Sat,Malam/Dini Hari (20–04)
13150,2012-07-07,3,1,7,2,0,6,0,1,0.76,0.7424,0.72,0.1642,11,47,58,Fall,Clear,Sat,Malam/Dini Hari (20–04)
13151,2012-07-07,3,1,7,3,0,6,0,1,0.74,0.7121,0.74,0.1343,12,19,31,Fall,Clear,Sat,Malam/Dini Hari (20–04)
13152,2012-07-07,3,1,7,4,0,6,0,1,0.74,0.7121,0.74,0.1642,3,13,16,Fall,Clear,Sat,Malam/Dini Hari (20–04)
13153,2012-07-07,3,1,7,5,0,6,0,1,0.74,0.7121,0.74,0.194,2,12,14,Fall,Clear,Sat,Pagi (05–09)
13154,2012-07-07,3,1,7,6,0,6,0,1,0.74,0.7121,0.74,0.1045,4,27,31,Fall,Clear,Sat,Pagi (05–09)
13155,2012-07-07,3,1,7,7,0,6,0,1,0.78,0.7576,0.66,0.1045,8,63,71,Fall,Clear,Sat,Pagi (05–09)
13156,2012-07-07,3,1,7,8,0,6,0,1,0.82,0.8333,0.63,0.194,32,120,152,Fall,Clear,Sat,Pagi (05–09)
13157,2012-07-07,3,1,7,9,0,6,0,1,0.84,0.8333,0.59,0.1642,69,187,256,Fall,Clear,Sat,Pagi (05–09)
13158,2012-07-07,3,1,7,10,0,6,0,1,0.92,0.8636,0.37,0.2239,100,225,325,Fall,Clear,Sat,Siang (10–14)
13159,2012-07-07,3,1,7,11,0,6,0,1,0.94,0.8788,0.38,0.194,122,245,367,Fall,Clear,Sat,Siang (10–14)
13160,2012-07-07,3,1,7,12,0,6,0,1,0.96,0.8636,0.31,0.3582,124,218,342,Fall,Clear,Sat,Siang (10–14)
13161,2012-07-07,3,1,7,13,0,6,0,2,0.96,0.8636,0.31,0.2537,116,244,360,Fall,Mist,Sat,Siang (10–14)
13162,2012-07-07,3,1,7,14,0,6,0,2,0.96,0.8636,0.3,0.1343,105,203,308,Fall,Mist,Sat,Siang (10–14)
13163,2012-07-07,3,1,7,15,0,6,0,1,0.96,0.8485,0.26,0.0,113,193,306,Fall,Clear,Sat,Sore (15–19)
13164,2012-07-07,3,1,7,16,0,6,0,1,1.0,0.8636,0.19,0.1642,102,192,294,Fall,Clear,Sat,Sore (15–19)
13165,2012-07-07,3,1,7,17,0,6,0,1,0.96,0.8485,0.26,0.1343,103,176,279,Fall,Clear,Sat,Sore (15–19)
13166,2012-07-07,3,1,7,18,0,6,0,1,0.94,0.8333,0.29,0.0896,83,194,277,Fall,Clear,Sat,Sore (15–19)
13167,2012-07-07,3,1,7,19,0,6,0,1,0.92,0.8333,0.33,0.1343,68,219,287,Fall,Clear,Sat,Sore (15–19)
13168,2012-07-07,3,1,7,20,0,6,0,1,0.9,0.8182,0.37,0.1642,79,197,276,Fall,Clear,Sat,Malam/Dini Hari (20–04)
13169,2012-07-07,3,1,7,21,0,6,0,1,0.88,0.7879,0.37,0.194,51,150,201,Fall,Clear,Sat,Malam/Dini Hari (20–04)
13170,2012-07-07,3,1,7,22,0,6,0,1,0.84,0.8333,0.59,0.194,56,164,220,Fall,Clear,Sat,Malam/Dini Hari (20–04)
13171,2012-07-07,3,1,7,23,0,6,0,1,0.84,0.8182,0.56,0.1642,34,114,148,Fall,Clear,Sat,Malam/Dini Hari (20–04)
13172,2012-07-08,3,1,7,0,0,0,0,1,0.82,0.7879,0.56,0.1343,22,125,147,Fall,Clear,Sun,Malam/Dini Hari (20–04)
13173,2012-07-08,3,1,7,1,0,0,0,1,0.82,0.7879,0.56,0.1045,25,99,124,Fall,Clear,Sun,Malam/Dini Hari (20–04)
13174,2012-07-08,3,1,7,2,0,0,0,1,0.82,0.7727,0.52,0.1045,11,59,70,Fall,Clear,Sun,Malam/Dini Hari (20–04)
13175,2012-07-08,3,1,7,3,0,0,0,1,0.8,0.7727,0.59,0.1045,1,34,35,Fall,Clear,Sun,Malam/Dini Hari (20–04)
13176,2012-07-08,3,1,7,4,0,0,0,1,0.78,0.7576,0.66,0.1045,2,11,13,Fall,Clear,Sun,Malam/Dini Hari (20–04)
13177,2012-07-08,3,1,7,5,0,0,0,1,0.78,0.7424,0.62,0.0,1,5,6,Fall,Clear,Sun,Pagi (05–09)
13178,2012-07-08,3,1,7,6,0,0,0,1,0.78,0.7727,0.7,0.1343,5,16,21,Fall,Clear,Sun,Pagi (05–09)
13179,2012-07-08,3,1,7,7,0,0,0,1,0.8,0.803,0.66,0.0,19,33,52,Fall,Clear,Sun,Pagi (05–09)
13180,2012-07-08,3,1,7,8,0,0,0,1,0.84,0.803,0.53,0.1343,35,95,130,Fall,Clear,Sun,Pagi (05–09)
13181,2012-07-08,3,1,7,9,0,0,0,1,0.86,0.8182,0.5,0.1045,70,172,242,Fall,Clear,Sun,Pagi (05–09)
13182,2012-07-08,3,1,7,10,0,0,0,1,0.9,0.8636,0.45,0.0,85,234,319,Fall,Clear,Sun,Siang (10–14)
13183,2012-07-08,3,1,7,11,0,0,0,1,0.92,0.8939,0.42,0.2985,120,269,389,Fall,Clear,Sun,Siang (10–14)
13184,2012-07-08,3,1,7,12,0,0,0,1,0.92,0.8939,0.42,0.194,105,271,376,Fall,Clear,Sun,Siang (10–14)
13185,2012-07-08,3,1,7,13,0,0,0,1,0.94,0.8788,0.38,0.2537,118,219,337,Fall,Clear,Sun,Siang (10–14)
13186,2012-07-08,3,1,7,14,0,0,0,1,0.96,0.9091,0.36,0.1642,77,235,312,Fall,Clear,Sun,Siang (10–14)
13187,2012-07-08,3,1,7,15,0,0,0,3,0.92,0.8939,0.42,0.2836,80,218,298,Fall,Light Rain/Snow,Sun,Sore (15–19)
13188,2012-07-08,3,1,7,16,0,0,0,2,0.8,0.803,0.66,0.2239,65,226,291,Fall,Mist,Sun,Sore (15–19)
13189,2012-07-08,3,1,7,17,0,0,0,1,0.78,0.7424,0.59,0.0,68,202,270,Fall,Clear,Sun,Sore (15–19)
13190,2012-07-08,3,1,7,18,0,0,0,1,0.78,0.7424,0.62,0.1045,54,199,253,Fall,Clear,Sun,Sore (15–19)
13191,2012-07-08,3,1,7,19,0,0,0,1,0.78,0.7424,0.62,0.1642,66,184,250,Fall,Clear,Sun,Sore (15–19)
13192,2012-07-08,3,1,7,20,0,0,0,1,0.76,0.7273,0.7,0.0896,79,206,285,Fall,Clear,Sun,Malam/Dini Hari (20–04)
13193,2012-07-08,3,1,7,21,0,0,0,1,0.76,0.7273,0.7,0.1343,58,149,207,Fall,Clear,Sun,Malam/Dini Hari (20–04)
13194,2012-07-08,3,1,7,22,0,0,0,3,0.74,0.697,0.7,0.0896,12,110,122,Fall,Light Rain/Snow,Sun,Malam/Dini Hari (20–04)
13195,2012-07-08,3,1,7,23,0,0,0,3,0.68,0.6364,0.83,0.0896,25,98,123,Fall,Light Rain/Snow,Sun,Malam/Dini Hari (20–04)
13196,2012-07-09,3,1,7,0,0,1,1,2,0.68,0.6364,0.89,0.0896,6,33,39,Fall,Mist,Mon,Malam/Dini Hari (20–04)
13197,2012-07-09,3,1,7,1,0,1,1,3,0.7,0.6667,0.89,0.1045,5,13,18,Fall,Light Rain/Snow,Mon,Malam/Dini Hari (20–04)
13198,2012-07-09,3,1,7,2,0,1,1,3,0.7,0.6667,0.89,0.194,1,4,5,Fall,Light Rain/Snow,Mon,Malam/Dini Hari (20–04)
13199,2012-07-09,3,1,7,3,0,1,1,3,0.7,0.6667,0.89,0.194,0,5,5,Fall,Light Rain/Snow,Mon,Malam/Dini Hari (20–04)
13200,2012-07-09,3,1,7,4,0,1,1,3,0.66,0.5909,0.89,0.3881,1,1,2,Fall,Light Rain/Snow,Mon,Malam/Dini Hari (20–04)
13201,2012-07-09,3,1,7,5,0,1,1,2,0.66,0.6061,0.83,0.2239,1,27,28,Fall,Mist,Mon,Pagi (05–09)
13202,2012-07-09,3,1,7,6,0,1,1,3,0.64,0.5758,0.89,0.2537,6,86,92,Fall,Light Rain/Snow,Mon,Pagi (05–09)
13203,2012-07-09,3,1,7,7,0,1,1,3,0.66,0.6061,0.83,0.2239,7,223,230,Fall,Light Rain/Snow,Mon,Pagi (05–09)
13204,2012-07-09,3,1,7,8,0,1,1,2,0.66,0.6061,0.83,0.1642,26,429,455,Fall,Mist,Mon,Pagi (05–09)
13205,2012-07-09,3,1,7,9,0,1,1,2,0.66,0.6061,0.83,0.1642,38,325,363,Fall,Mist,Mon,Pagi (05–09)
13206,2012-07-09,3,1,7,10,0,1,1,2,0.66,0.6061,0.83,0.194,58,117,175,Fall,Mist,Mon,Siang (10–14)
13207,2012-07-09,3,1,7,11,0,1,1,2,0.72,0.6818,0.62,0.1343,72,144,216,Fall,Mist,Mon,Siang (10–14)
13208,2012-07-09,3,1,7,12,0,1,1,2,0.74,0.6818,0.58,0.1343,61,205,266,Fall,Mist,Mon,Siang (10–14)
13209,2012-07-09,3,1,7,13,0,1,1,2,0.76,0.697,0.55,0.2537,67,188,255,Fall,Mist,Mon,Siang (10–14)
13210,2012-07-09,3,1,7,14,0,1,1,2,0.74,0.6818,0.55,0.2537,58,184,242,Fall,Mist,Mon,Siang (10–14)
13211,2012-07-09,3,1,7,15,0,1,1,2,0.76,0.6818,0.45,0.2239,66,214,280,Fall,Mist,Mon,Sore (15–19)
13212,2012-07-09,3,1,7,16,0,1,1,1,0.78,0.697,0.4,0.2836,88,325,413,Fall,Clear,Mon,Sore (15–19)
13213,2012-07-09,3,1,7,17,0,1,1,1,0.78,0.697,0.4,0.1642,108,741,849,Fall,Clear,Mon,Sore (15–19)
13214,2012-07-09,3,1,7,18,0,1,1,1,0.76,0.6818,0.48,0.1343,82,790,872,Fall,Clear,Mon,Sore (15–19)
13215,2012-07-09,3,1,7,19,0,1,1,1,0.74,0.6818,0.55,0.1642,88,543,631,Fall,Clear,Mon,Sore (15–19)
13216,2012-07-09,3,1,7,20,0,1,1,2,0.74,0.6818,0.55,0.1045,69,378,447,Fall,Mist,Mon,Malam/Dini Hari (20–04)
13217,2012-07-09,3,1,7,21,0,1,1,2,0.74,0.6818,0.55,0.0896,33,298,331,Fall,Mist,Mon,Malam/Dini Hari (20–04)
13218,2012-07-09,3,1,7,22,0,1,1,2,0.72,0.6667,0.58,0.1045,35,189,224,Fall,Mist,Mon,Malam/Dini Hari (20–04)
13219,2012-07-09,3,1,7,23,0,1,1,2,0.7,0.6515,0.65,0.1045,22,109,131,Fall,Mist,Mon,Malam/Dini Hari (20–04)
13220,2012-07-10,3,1,7,0,0,2,1,1,0.7,0.6515,0.7,0.0896,16,53,69,Fall,Clear,Tue,Malam/Dini Hari (20–04)
13221,2012-07-10,3,1,7,1,0,2,1,1,0.7,0.6667,0.74,0.1343,0,15,15,Fall,Clear,Tue,Malam/Dini Hari (20–04)
13222,2012-07-10,3,1,7,2,0,2,1,1,0.7,0.6667,0.74,0.1343,1,15,16,Fall,Clear,Tue,Malam/Dini Hari (20–04)
13223,2012-07-10,3,1,7,3,0,2,1,1,0.68,0.6364,0.79,0.0,0,3,3,Fall,Clear,Tue,Malam/Dini Hari (20–04)
13224,2012-07-10,3,1,7,4,0,2,1,1,0.68,0.6364,0.79,0.1343,0,4,4,Fall,Clear,Tue,Malam/Dini Hari (20–04)
13225,2012-07-10,3,1,7,5,0,2,1,1,0.66,0.6061,0.83,0.1343,3,39,42,Fall,Clear,Tue,Pagi (05–09)
13226,2012-07-10,3,1,7,6,0,2,1,2,0.68,0.6364,0.79,0.1045,4,183,187,Fall,Mist,Tue,Pagi (05–09)
13227,2012-07-10,3,1,7,7,0,2,1,2,0.7,0.6667,0.74,0.1045,31,489,520,Fall,Mist,Tue,Pagi (05–09)
13228,2012-07-10,3,1,7,8,0,2,1,1,0.72,0.697,0.74,0.1343,34,615,649,Fall,Clear,Tue,Pagi (05–09)
13229,2012-07-10,3,1,7,9,0,2,1,1,0.74,0.697,0.66,0.1343,47,284,331,Fall,Clear,Tue,Pagi (05–09)
13230,2012-07-10,3,1,7,10,0,2,1,1,0.76,0.7121,0.62,0.194,56,134,190,Fall,Clear,Tue,Siang (10–14)
13231,2012-07-10,3,1,7,11,0,2,1,1,0.8,0.7273,0.46,0.194,92,157,249,Fall,Clear,Tue,Siang (10–14)
13232,2012-07-10,3,1,7,12,0,2,1,1,0.8,0.7121,0.41,0.1343,69,203,272,Fall,Clear,Tue,Siang (10–14)
13233,2012-07-10,3,1,7,13,0,2,1,1,0.82,0.7273,0.38,0.194,77,203,280,Fall,Clear,Tue,Siang (10–14)
13234,2012-07-10,3,1,7,14,0,2,1,1,0.82,0.7273,0.38,0.1642,71,171,242,Fall,Clear,Tue,Siang (10–14)
13235,2012-07-10,3,1,7,15,0,2,1,1,0.8,0.7121,0.41,0.2239,77,188,265,Fall,Clear,Tue,Sore (15–19)
13236,2012-07-10,3,1,7,16,0,2,1,1,0.8,0.7273,0.43,0.2239,89,346,435,Fall,Clear,Tue,Sore (15–19)
13237,2012-07-10,3,1,7,17,0,2,1,1,0.78,0.7121,0.49,0.194,103,769,872,Fall,Clear,Tue,Sore (15–19)
13238,2012-07-10,3,1,7,18,0,2,1,3,0.7,0.6667,0.74,0.2239,70,749,819,Fall,Light Rain/Snow,Tue,Sore (15–19)
13239,2012-07-10,3,1,7,19,0,2,1,3,0.7,0.6667,0.74,0.2239,55,359,414,Fall,Light Rain/Snow,Tue,Sore (15–19)
13240,2012-07-10,3,1,7,20,0,2,1,3,0.64,0.5758,0.83,0.2239,9,75,84,Fall,Light Rain/Snow,Tue,Malam/Dini Hari (20–04)
13241,2012-07-10,3,1,7,21,0,2,1,3,0.64,0.5758,0.89,0.1045,7,83,90,Fall,Light Rain/Snow,Tue,Malam/Dini Hari (20–04)
13242,2012-07-10,3,1,7,22,0,2,1,2,0.64,0.5758,0.83,0.1343,14,125,139,Fall,Mist,Tue,Malam/Dini Hari (20–04)
13243,2012-07-10,3,1,7,23,0,2,1,2,0.64,0.5758,0.89,0.1045,29,74,103,Fall,Mist,Tue,Malam/Dini Hari (20–04)
13244,2012-07-11,3,1,7,0,0,3,1,2,0.66,0.6061,0.83,0.1343,6,38,44,Fall,Mist,Wed,Malam/Dini Hari (20–04)
13245,2012-07-11,3,1,7,1,0,3,1,1,0.64,0.5758,0.89,0.0,3,11,14,Fall,Clear,Wed,Malam/Dini Hari (20–04)
13246,2012-07-11,3,1,7,2,0,3,1,1,0.64,0.5758,0.89,0.0,0,5,5,Fall,Clear,Wed,Malam/Dini Hari (20–04)
13247,2012-07-11,3,1,7,3,0,3,1,1,0.64,0.5758,0.89,0.1343,0,5,5,Fall,Clear,Wed,Malam/Dini Hari (20–04)
13248,2012-07-11,3,1,7,4,0,3,1,1,0.64,0.5758,0.89,0.1343,1,6,7,Fall,Clear,Wed,Malam/Dini Hari (20–04)
